blast_count_7d,avg_blast_intensity,rainfall_mm_24h,rainfall_mm_7d,crack_count_7d,avg_crack_score,critical_crack_flag,elevation_m,area_sq_km,days_since_inspection,is_monsoon,risk_score,risk_label
12,3.19,19.78,14.85,0,0.0,0,666.5,143.0,16,1,0.2014,green
9,8.8,0.0,0.0,3,0.568,0,232.1,259.8,76,0,0.3667,yellow
13,8.7,22.8,109.18,2,0.008,0,466.0,190.8,34,1,0.3051,yellow
12,9.54,0.0,0.18,10,0.259,0,418.3,437.9,4,0,0.3552,yellow
7,2.47,0.0,0.0,7,0.387,0,313.1,119.2,39,0,0.2383,green
1,4.46,8.84,56.76,6,0.673,0,224.5,181.9,86,1,0.2782,yellow
6,6.5,0.0,0.0,3,0.853,1,625.2,445.9,89,0,0.3262,yellow
0,0.0,0.0,0.14,1,0.372,0,219.4,228.5,68,0,0.0773,green
2,2.72,0.0,7.27,4,0.972,1,307.3,260.5,26,0,0.2699,yellow
17,9.83,16.49,57.46,0,0.0,0,388.9,207.7,87,1,0.3792,yellow
2,9.99,0.0,0.0,10,0.435,0,578.9,198.8,23,0,0.2226,green
13,4.18,3.66,0.55,6,0.315,0,271.6,162.0,51,1,0.3346,yellow
3,6.53,1.74,22.54,0,0.0,0,332.1,336.1,85,1,0.1618,green
14,7.64,0.0,1.98,7,0.618,0,511.0,383.0,52,1,0.4627,yellow
17,8.87,0.0,3.74,2,0.096,0,241.9,88.5,9,0,0.3007,yellow
2,1.0,0.0,0.0,10,0.999,1,317.4,309.1,9,0,0.2863,yellow
2,1.1,0.05,20.4,3,0.445,0,758.9,252.8,34,1,0.1511,green
1,4.16,1.58,0.0,1,0.891,1,698.6,244.9,50,0,0.2191,green
9,9.73,0.0,0.0,4,0.204,0,631.9,151.7,69,0,0.2895,yellow
13,3.45,5.63,111.33,9,0.104,0,230.3,430.6,23,1,0.3785,yellow
13,7.62,1.48,116.06,7,0.716,1,391.4,173.3,75,1,0.4913,orange
13,6.05,2.65,41.01,10,0.32,0,484.1,499.0,36,0,0.3703,yellow
11,5.91,0.0,5.64,7,0.506,0,350.4,339.7,10,0,0.3269,yellow
14,6.38,0.0,22.26,7,0.269,0,541.7,473.9,53,0,0.3195,yellow
4,8.17,0.0,0.0,8,0.163,0,474.2,402.3,53,0,0.2437,yellow
14,5.05,0.31,19.58,4,0.674,0,611.7,329.7,6,0,0.2752,yellow
1,4.65,18.32,128.94,7,0.317,0,383.1,60.7,33,1,0.2149,green
16,9.1,0.0,0.0,3,0.834,1,550.4,81.6,77,0,0.4155,yellow
11,4.31,0.0,0.0,6,0.449,0,717.8,436.0,47,0,0.2662,yellow
4,5.41,59.98,10.48,5,0.629,0,485.9,71.2,85,1,0.3556,yellow
7,4.85,0.0,11.73,5,0.047,0,386.7,119.0,29,0,0.163,green
6,7.15,0.0,0.0,5,0.503,0,473.7,211.0,30,0,0.2497,yellow
4,4.68,0.0,2.79,8,0.646,0,612.3,135.0,29,0,0.253,yellow
6,6.57,0.0,0.0,4,0.393,0,309.1,304.6,13,0,0.1735,green
3,1.03,14.51,78.36,3,0.75,1,458.3,234.1,6,1,0.2811,yellow
17,7.18,3.62,96.2,11,0.494,0,462.0,141.8,83,1,0.5063,orange
8,4.93,1.21,91.08,2,0.422,0,492.0,301.2,72,1,0.2553,yellow
7,2.07,0.0,9.26,1,0.899,1,625.5,485.8,32,0,0.2541,yellow
13,5.44,0.0,3.41,3,0.522,0,589.3,164.4,65,0,0.3043,yellow
10,4.16,0.0,0.0,6,0.372,0,436.7,59.2,52,0,0.2571,yellow
1,3.17,0.0,0.0,9,0.519,0,394.8,315.1,48,0,0.174,green
14,2.82,0.0,0.3,2,0.553,0,547.1,219.0,51,0,0.2848,yellow
0,0.0,0.0,2.38,9,0.156,0,514.9,302.2,54,0,0.1514,green
2,3.65,0.33,199.33,2,0.862,1,405.5,473.8,24,1,0.2887,yellow
3,4.19,0.0,0.0,8,0.018,0,565.0,250.8,68,0,0.2128,green
17,4.94,0.0,0.0,4,0.541,0,389.9,390.0,5,0,0.3626,yellow
7,9.45,11.19,0.0,0,0.0,0,608.2,200.1,77,0,0.1672,green
3,7.11,0.0,43.5,5,0.854,1,632.6,402.5,10,1,0.3217,yellow
6,9.0,0.0,0.0,2,0.35,0,484.1,394.9,35,0,0.2066,green
17,4.92,0.41,44.31,2,0.357,0,655.7,295.7,54,1,0.3597,yellow
14,9.59,0.51,27.07,9,0.118,0,560.1,210.8,13,1,0.3767,yellow
9,7.33,4.99,44.3,0,0.0,0,527.5,330.4,47,1,0.2064,green
15,4.91,2.97,13.41,0,0.0,0,326.6,13.1,35,1,0.2305,green
17,9.55,0.0,58.5,8,0.103,0,296.9,255.8,53,1,0.4483,yellow
17,6.18,0.0,0.0,6,0.047,0,596.4,31.2,17,0,0.3591,yellow
11,7.7,0.0,0.0,11,0.124,0,502.1,143.1,34,0,0.3181,yellow
3,1.79,0.0,39.46,9,0.396,0,402.6,104.2,31,1,0.2472,yellow
2,9.84,0.0,0.0,2,0.259,0,251.6,144.1,76,0,0.163,green
3,4.05,0.0,18.34,0,0.0,0,432.3,37.5,1,0,0.0542,green
3,3.36,4.83,11.73,4,0.95,1,361.5,379.6,66,1,0.354,yellow
13,5.71,0.0,0.0,1,0.282,0,794.8,174.5,47,0,0.2679,yellow
12,2.47,0.0,0.0,6,0.77,1,281.2,225.8,8,0,0.3295,yellow
11,5.6,0.0,0.0,7,0.985,1,308.8,348.8,62,0,0.4283,yellow
5,3.53,11.53,72.26,9,0.086,0,642.9,143.9,4,0,0.1939,green
2,5.95,0.0,115.26,4,0.763,1,721.1,19.9,44,1,0.3312,yellow
16,9.01,12.19,55.9,11,0.75,1,377.3,381.4,28,1,0.5608,orange
16,1.81,0.0,0.0,6,0.058,0,203.8,87.6,11,0,0.2824,yellow
1,2.66,0.0,251.87,6,0.663,0,489.3,371.9,16,0,0.2213,green
0,0.0,0.0,0.0,9,0.662,0,435.3,44.2,60,0,0.2246,green
10,9.75,0.0,3.59,1,0.027,0,768.6,345.1,81,0,0.2624,yellow
8,1.2,4.63,62.7,8,0.233,0,599.4,259.8,37,1,0.256,yellow
8,2.13,0.0,0.0,8,0.813,1,547.8,125.5,21,0,0.3494,yellow
8,3.82,0.0,4.22,6,0.891,1,382.9,329.2,70,0,0.3777,yellow
16,7.7,12.19,55.9,9,0.229,0,286.2,457.3,71,1,0.4627,yellow
14,7.96,0.0,0.0,1,0.95,1,403.3,359.5,84,0,0.4025,yellow
10,4.78,0.01,0.0,1,0.882,1,242.1,154.9,2,0,0.2808,yellow
12,4.72,0.77,1.17,5,0.6,0,779.2,398.7,69,0,0.3239,yellow
7,2.81,0.0,0.0,6,0.369,0,538.6,472.6,3,0,0.2094,green
2,4.79,0.0,0.0,0,0.0,0,767.8,433.5,7,0,0.0505,green
2,6.72,1.21,9.51,3,0.288,0,575.8,74.3,56,1,0.2264,green
10,8.48,22.45,3.17,10,0.731,1,787.2,67.2,14,1,0.4994,orange
7,4.22,0.0,54.93,3,0.41,0,744.6,75.4,4,0,0.1716,green
16,3.56,0.0,0.0,11,0.951,1,698.7,103.9,9,0,0.4826,orange
3,2.6,0.0,8.46,6,0.599,0,726.5,499.6,0,0,0.226,green
17,9.32,0.06,0.0,9,0.494,0,730.4,48.2,7,0,0.4144,yellow
13,8.76,0.0,0.0,11,0.19,0,475.3,310.7,81,0,0.3931,yellow
12,8.05,0.0,0.0,0,0.0,0,515.3,281.8,12,0,0.2081,green
10,2.88,36.45,102.99,9,0.989,1,243.2,32.3,77,1,0.5013,orange
7,3.84,0.75,97.28,10,0.545,0,461.8,213.6,19,1,0.3262,yellow
1,8.73,0.0,1.61,2,0.194,0,333.8,357.2,44,0,0.1482,green
14,6.99,0.0,45.75,7,0.413,0,713.9,387.1,41,1,0.4362,yellow
13,1.54,0.0,0.0,2,0.488,0,287.9,435.2,24,0,0.2593,yellow
10,2.99,0.49,0.57,3,0.31,0,456.0,212.8,63,0,0.2526,yellow
7,8.76,0.0,0.0,1,0.08,0,738.7,205.6,23,0,0.1829,green
16,8.44,0.0,20.99,2,0.307,0,664.1,440.5,55,0,0.3282,yellow
11,3.57,0.0,8.54,9,0.18,0,601.9,209.7,84,0,0.3035,yellow
3,8.68,0.0,0.0,7,0.615,0,242.2,474.6,36,0,0.2303,green
17,8.79,0.0,0.0,8,0.92,1,576.8,440.5,28,0,0.5097,orange
3,7.9,0.0,0.0,7,0.593,0,798.4,395.6,79,0,0.2324,green
2,1.25,0.36,3.04,4,0.404,0,683.8,383.2,26,1,0.1726,green
10,5.67,0.0,2.85,3,0.224,0,600.6,457.4,23,1,0.2427,yellow
13,1.73,3.34,38.72,4,0.988,1,689.1,449.8,34,1,0.4096,yellow
16,8.5,0.0,0.0,1,0.331,0,501.8,198.3,66,0,0.353,yellow
16,7.29,0.39,28.82,0,0.0,0,790.9,308.0,51,1,0.3492,yellow
12,5.69,0.0,0.0,3,0.759,1,557.3,308.4,30,0,0.3539,yellow
1,4.22,0.0,0.0,10,0.002,0,404.3,408.5,43,0,0.1737,green
5,2.31,0.0,0.0,7,0.075,0,559.1,97.5,81,0,0.1901,green
9,8.46,0.0,40.66,4,0.271,0,561.1,465.7,72,1,0.3503,yellow
12,2.72,0.0,14.02,7,0.304,0,394.2,494.9,42,0,0.278,yellow
5,4.0,0.0,0.0,5,0.375,0,266.9,213.9,63,0,0.2546,yellow
16,5.23,0.0,0.0,5,0.566,0,380.3,154.6,51,0,0.3291,yellow
9,2.61,0.0,0.0,6,0.575,0,752.0,32.7,21,0,0.246,yellow
15,8.42,0.0,44.28,11,0.224,0,661.5,248.1,4,0,0.3722,yellow
7,8.05,4.68,62.3,9,0.558,0,267.9,187.1,41,1,0.346,yellow
12,7.49,0.0,0.0,5,0.624,0,325.0,399.0,61,0,0.3367,yellow
13,8.28,0.0,0.24,11,0.548,0,756.0,272.7,32,1,0.434,yellow
3,8.51,16.52,242.31,1,0.618,0,503.3,168.4,71,1,0.2448,yellow
10,8.2,0.0,0.0,7,0.677,0,254.7,82.1,74,0,0.3666,yellow
4,4.47,0.0,0.0,5,0.524,0,277.0,186.1,83,0,0.2266,green
16,9.02,5.12,30.73,4,0.136,0,430.5,66.8,27,0,0.3357,yellow
16,6.27,0.0,0.0,2,0.286,0,674.5,164.1,22,0,0.2829,yellow
14,5.35,9.32,77.95,3,0.233,0,260.3,64.0,77,1,0.3382,yellow
1,1.62,0.0,0.0,10,0.783,1,278.8,334.4,80,0,0.3078,yellow
11,7.26,0.0,0.0,8,0.488,0,238.7,248.1,63,0,0.343,yellow
12,2.86,10.31,2.58,8,0.029,0,512.8,240.8,59,0,0.2589,yellow
1,2.46,3.9,57.32,8,0.975,1,567.1,94.0,77,0,0.3155,yellow
7,9.43,6.97,34.74,1,0.127,0,377.6,183.9,35,0,0.1908,green
5,4.48,0.0,0.0,11,0.628,0,624.5,445.7,18,0,0.3128,yellow
13,4.65,0.0,0.0,6,0.045,0,537.2,210.6,6,0,0.2588,yellow
13,9.9,33.95,33.52,6,0.14,0,227.3,275.3,9,1,0.3913,yellow
3,7.41,0.0,0.0,0,0.0,0,564.1,269.8,54,0,0.111,green
3,5.14,0.15,23.48,5,0.497,0,631.0,413.8,34,1,0.2278,green
9,7.87,0.0,0.0,0,0.0,0,490.0,373.6,70,0,0.1805,green
17,7.13,3.98,48.35,4,0.469,0,610.8,459.5,14,1,0.3952,yellow
8,7.07,0.0,11.08,2,0.152,0,351.4,201.8,77,1,0.2856,yellow
17,8.58,0.0,0.0,0,0.0,0,376.7,291.1,57,0,0.2598,yellow
9,6.44,0.0,0.0,3,0.798,1,760.0,49.2,67,0,0.2957,yellow
10,4.1,41.65,832.27,4,0.685,1,706.7,304.3,26,1,0.4266,yellow
12,8.88,0.0,0.0,10,0.058,0,727.4,56.6,87,0,0.332,yellow
6,3.69,1.82,8.7,5,0.73,1,513.1,214.3,60,1,0.3275,yellow
5,1.18,0.0,0.0,1,0.249,0,300.9,369.8,27,0,0.1062,green
5,3.79,0.17,0.89,2,0.528,0,785.1,298.8,21,0,0.1498,green
13,6.35,0.0,0.0,9,0.631,0,557.7,41.8,32,0,0.4043,yellow
9,3.2,0.0,0.0,8,0.573,0,482.5,337.0,10,0,0.2972,yellow
0,0.0,0.46,0.36,1,0.546,0,399.4,474.2,42,1,0.1805,green
5,9.28,0.0,24.14,8,0.627,0,729.0,171.3,1,0,0.2907,yellow
14,2.76,10.02,100.05,5,0.901,1,531.0,135.1,53,1,0.4469,yellow
7,7.69,0.45,37.54,6,0.483,0,509.2,10.7,31,1,0.3147,yellow
1,5.9,0.0,0.0,9,0.502,0,770.6,257.5,67,0,0.2576,yellow
15,5.8,0.0,26.74,8,0.523,0,374.9,167.4,85,0,0.4006,yellow
14,8.9,0.0,0.61,5,0.983,1,387.1,101.3,9,0,0.4589,yellow
16,6.04,0.0,0.0,8,0.907,1,308.8,182.8,30,0,0.4849,orange
8,4.39,0.0,0.0,11,0.352,0,468.3,196.6,1,0,0.2798,yellow
10,5.29,0.0,0.0,2,0.145,0,261.9,312.0,89,0,0.2157,green
9,1.52,0.0,0.0,1,0.755,1,613.3,75.3,42,0,0.229,green
14,1.48,0.0,0.0,3,0.171,0,553.6,95.8,56,0,0.2717,yellow
15,2.21,0.0,0.0,1,0.814,1,275.5,252.3,35,0,0.3271,yellow
0,0.0,0.73,44.53,5,0.1,0,323.0,10.8,83,1,0.1664,green
2,2.89,0.0,0.18,9,0.015,0,269.1,132.5,14,0,0.1352,green
17,8.1,0.0,0.0,10,0.589,0,796.1,441.7,82,0,0.4285,yellow
16,4.65,26.71,29.22,4,0.325,0,520.3,330.1,75,0,0.3699,yellow
5,6.63,10.12,321.38,3,0.907,1,281.3,81.1,0,1,0.3661,yellow
12,9.98,0.0,0.12,3,0.515,0,479.7,442.3,43,1,0.3804,yellow
8,7.1,9.71,140.14,3,0.09,0,728.4,449.4,8,0,0.2478,yellow
3,6.36,0.0,42.09,1,0.913,1,643.6,188.8,50,0,0.2714,yellow
15,4.82,0.0,0.0,7,0.628,0,657.0,255.7,57,0,0.3705,yellow
3,1.23,0.0,51.25,0,0.0,0,346.5,408.9,25,0,0.0743,green
12,5.94,0.0,11.21,6,0.147,0,528.6,358.5,77,0,0.3059,yellow
2,2.63,1.14,12.71,2,0.993,1,642.1,18.2,70,1,0.3284,yellow
7,3.99,0.0,0.17,10,0.958,1,430.9,60.7,28,0,0.3881,yellow
6,5.17,0.0,0.0,3,0.048,0,370.4,318.3,4,0,0.141,green
2,7.46,0.0,0.24,5,0.836,1,697.7,87.3,22,0,0.285,yellow
13,3.45,0.0,2.46,1,0.516,0,796.3,250.3,10,0,0.2489,yellow
8,1.64,0.12,47.57,9,0.629,0,512.0,485.6,0,1,0.3143,yellow
6,8.69,71.8,206.67,3,0.971,1,437.0,451.6,13,1,0.4201,yellow
9,5.09,0.0,41.18,7,0.627,0,502.6,483.9,72,0,0.3038,yellow
9,7.4,1.45,26.1,4,0.92,1,683.3,79.1,8,1,0.4414,yellow
5,3.98,0.0,0.0,3,0.547,0,601.5,251.5,13,0,0.1955,green
12,5.1,7.23,32.99,6,0.385,0,407.2,300.1,78,1,0.4155,yellow
9,5.33,19.37,75.27,3,0.212,0,741.0,44.5,18,0,0.2002,green
13,2.44,0.0,0.0,11,0.3,0,576.0,345.7,63,0,0.3714,yellow
5,5.72,9.68,12.64,2,0.894,1,738.7,62.5,5,1,0.2978,yellow
14,7.13,1.92,59.24,3,0.217,0,208.9,141.6,1,0,0.2852,yellow
16,3.17,0.0,2.29,7,0.876,1,200.6,488.2,82,1,0.5122,orange
8,2.96,0.0,0.0,6,0.466,0,545.5,280.0,43,0,0.258,yellow
12,3.88,0.0,0.0,7,0.085,0,785.2,356.1,63,0,0.2574,yellow
10,6.5,0.15,8.28,4,0.012,0,731.1,78.4,67,1,0.3172,yellow
12,9.78,0.0,0.0,8,0.628,0,678.3,470.2,23,0,0.3727,yellow
7,1.2,9.61,13.56,11,0.466,0,599.8,338.9,23,1,0.3321,yellow
10,9.2,0.0,58.15,10,0.756,1,562.6,112.6,1,1,0.4976,orange
1,6.25,0.0,0.0,9,0.962,1,470.8,284.8,89,0,0.3669,yellow
13,1.14,5.13,109.05,3,0.013,0,799.4,295.0,52,1,0.295,yellow
6,4.7,2.98,157.7,0,0.0,0,508.5,400.8,82,0,0.1455,green
12,4.58,0.0,52.62,10,0.212,0,643.1,474.7,69,1,0.362,yellow
14,9.75,0.0,27.96,11,0.806,1,269.0,448.5,57,1,0.5328,orange
2,6.17,0.38,1.27,1,0.509,0,470.0,360.8,58,0,0.127,green
11,3.01,0.23,53.89,3,0.671,0,210.0,97.5,72,1,0.3416,yellow
14,7.69,2.25,23.12,8,0.622,0,394.8,234.1,8,1,0.4331,yellow
1,2.12,0.0,41.59,11,0.412,0,759.2,157.8,1,0,0.2112,green
8,7.38,0.0,0.0,9,0.064,0,373.9,160.1,47,0,0.2485,yellow
7,3.79,21.56,0.0,7,0.974,1,645.8,306.6,66,0,0.4195,yellow
14,2.25,20.83,145.91,10,0.723,1,252.1,20.6,0,1,0.4786,yellow
7,4.67,0.0,0.0,7,0.706,1,686.0,309.2,26,0,0.3425,yellow
3,8.85,0.0,0.0,7,0.253,0,686.2,24.0,7,0,0.2063,green
15,1.85,22.09,24.65,6,0.766,1,729.6,411.7,17,1,0.4599,yellow
10,3.18,0.0,2.2,3,0.399,0,701.1,201.3,40,0,0.232,green
17,5.18,1.8,0.19,9,0.884,1,402.8,292.3,79,0,0.4586,yellow
1,7.76,0.0,2.86,5,0.979,1,274.6,192.6,60,0,0.3022,yellow
10,6.24,0.0,0.0,3,0.537,0,499.1,101.8,21,0,0.2839,yellow
0,0.0,12.88,18.82,4,0.906,1,201.4,140.7,82,0,0.2508,yellow
4,7.99,1.84,0.31,9,0.744,1,437.0,56.7,14,0,0.3661,yellow
12,3.97,0.0,7.27,11,0.586,0,512.2,166.5,18,0,0.3236,yellow
17,3.59,0.0,0.0,7,0.753,1,227.8,83.8,59,1,0.4551,yellow
13,6.98,0.0,0.0,0,0.0,0,531.4,438.7,73,0,0.2608,yellow
9,3.09,0.0,26.68,1,0.76,1,406.9,76.2,13,0,0.2721,yellow
15,9.69,0.0,0.0,3,0.658,0,689.5,203.2,70,0,0.3803,yellow
15,3.23,0.0,26.31,5,0.014,0,529.2,87.8,17,1,0.3199,yellow
7,8.13,17.99,79.43,6,0.345,0,471.8,452.1,29,1,0.3286,yellow
11,3.23,0.64,13.97,4,0.212,0,353.6,83.0,47,1,0.3099,yellow
6,8.87,0.87,25.46,2,0.019,0,575.6,263.6,41,1,0.2368,green
9,3.65,21.03,162.13,8,0.269,0,450.1,432.7,82,1,0.3673,yellow
4,5.17,0.0,0.53,0,0.0,0,647.1,326.7,38,0,0.1077,green
12,1.04,9.13,399.32,8,0.217,0,646.1,31.1,20,1,0.3298,yellow
6,8.5,0.0,1.86,3,0.022,0,582.6,160.4,86,0,0.2106,green
0,0.0,39.01,69.58,10,0.529,0,374.8,486.6,33,1,0.295,yellow
13,3.8,1.01,51.92,10,0.325,0,639.7,370.8,67,1,0.3818,yellow
8,2.1,17.61,0.0,5,0.148,0,333.8,218.0,84,0,0.2516,yellow
5,9.56,0.0,0.0,8,0.115,0,721.8,303.7,74,0,0.2141,green
6,7.41,0.0,0.0,3,0.311,0,314.1,243.0,88,0,0.2271,green
0,0.0,0.0,3.29,4,0.963,1,338.8,190.1,81,0,0.2254,green
7,1.94,0.0,0.45,0,0.0,0,274.9,359.6,77,0,0.1465,green
16,5.57,0.0,0.0,8,0.747,1,632.1,333.2,1,0,0.4563,yellow
10,2.92,4.22,43.66,11,0.427,0,214.9,42.3,50,1,0.3733,yellow
1,4.31,0.0,0.0,4,0.318,0,354.0,20.3,80,0,0.1629,green
3,3.21,0.0,0.0,7,0.741,1,266.1,338.2,14,0,0.2421,yellow
3,4.85,0.56,1.89,4,0.925,1,307.7,453.4,30,1,0.3363,yellow
1,8.49,0.0,0.0,9,0.467,0,285.5,401.9,37,0,0.2332,green
9,3.84,0.0,67.91,3,0.143,0,729.9,63.5,55,0,0.2101,green
14,6.79,0.87,0.0,0,0.0,0,679.9,203.3,79,1,0.2768,yellow
4,8.8,0.33,44.99,1,0.505,0,551.1,494.3,27,1,0.2594,yellow
3,8.2,0.0,0.0,8,0.708,1,690.7,276.5,24,0,0.2864,yellow
14,9.96,89.84,144.75,3,0.123,0,393.1,427.5,41,1,0.414,yellow
2,2.6,0.0,39.02,8,0.607,0,328.0,242.5,6,0,0.1761,green
17,1.17,0.0,0.0,1,0.053,0,788.0,308.7,35,0,0.2471,yellow
15,9.84,0.0,0.0,1,0.563,0,280.0,18.6,59,0,0.3636,yellow
14,6.25,18.99,81.92,11,0.815,1,568.7,58.0,21,1,0.5707,orange
13,9.83,0.0,0.15,8,0.421,0,520.6,354.6,74,0,0.4004,yellow
4,1.44,0.0,0.0,9,0.924,1,647.3,201.3,56,0,0.3536,yellow
4,8.75,0.0,0.0,11,0.012,0,738.0,457.0,61,0,0.2367,green
7,2.37,0.0,0.0,5,0.847,1,542.6,320.5,45,0,0.3184,yellow
9,6.32,0.0,0.0,5,0.584,0,571.8,323.6,72,0,0.3217,yellow
2,6.61,0.0,0.0,7,0.97,1,558.4,126.3,55,0,0.3266,yellow
1,6.61,0.0,37.43,0,0.0,0,424.6,443.2,15,0,0.0742,green
0,0.0,0.0,2.44,6,0.159,0,405.0,88.7,85,0,0.1249,green
17,2.96,0.0,0.0,11,0.351,0,734.6,49.9,12,0,0.3627,yellow
7,8.49,1.95,84.76,7,0.82,1,596.5,16.3,72,1,0.417,yellow
12,6.86,0.0,0.0,8,0.178,0,798.9,413.6,15,0,0.297,yellow
6,9.74,6.36,68.07,3,0.381,0,653.1,19.0,53,1,0.2977,yellow
3,7.85,32.49,156.74,11,0.307,0,479.3,433.8,43,0,0.3085,yellow
13,3.46,0.0,0.0,7,0.286,0,495.9,230.4,40,0,0.3332,yellow
4,5.55,0.0,0.0,4,0.786,1,340.8,223.4,21,0,0.2637,yellow
12,3.84,19.13,27.33,0,0.0,0,781.8,278.2,67,1,0.2697,yellow
8,4.59,79.22,490.47,4,0.396,0,531.2,153.4,19,1,0.3901,yellow
5,7.67,0.0,0.0,6,0.261,0,229.0,284.2,4,0,0.1998,green
16,9.32,2.58,0.0,4,0.063,0,418.9,478.1,9,0,0.2822,yellow
0,0.0,0.0,0.0,4,0.693,1,502.4,243.0,0,0,0.1535,green
0,0.0,0.0,0.0,0,0.0,0,624.7,230.0,20,0,0.0367,green
12,9.86,0.0,52.85,1,0.808,1,351.8,274.3,87,1,0.4927,orange
2,3.62,0.0,0.0,0,0.0,0,273.0,140.2,0,0,0.0779,green
17,9.34,0.0,0.97,4,0.414,0,559.0,220.6,59,0,0.3648,yellow
1,9.0,130.06,64.85,2,0.147,0,332.0,15.5,19,1,0.2977,yellow
4,6.47,8.34,75.95,10,0.513,0,635.8,243.4,15,0,0.2634,yellow
14,9.9,2.74,29.92,11,0.749,1,347.5,167.7,2,1,0.5524,orange
6,9.77,0.0,0.0,11,0.664,0,516.8,415.5,79,0,0.3938,yellow
12,3.51,0.0,0.0,11,0.059,0,517.7,32.0,15,0,0.279,yellow
7,3.73,0.0,0.0,0,0.0,0,740.2,200.4,51,0,0.1138,green
11,6.44,0.0,0.0,8,0.926,1,512.6,495.4,77,0,0.4276,yellow
0,0.0,0.0,0.0,11,0.259,0,619.2,381.5,75,0,0.173,green
16,4.82,5.26,6.91,6,0.149,0,519.5,288.1,31,1,0.3436,yellow
10,2.31,2.25,22.64,7,0.312,0,773.4,218.8,28,1,0.3105,yellow
9,8.9,0.0,0.0,11,0.102,0,252.4,278.2,68,0,0.3417,yellow
6,5.03,0.0,0.0,10,0.653,0,391.9,129.2,26,0,0.3118,yellow
2,1.49,8.66,93.09,0,0.0,0,463.5,368.3,48,1,0.1189,green
4,8.6,15.03,283.79,6,0.806,1,476.4,46.9,48,1,0.4214,yellow
2,9.78,29.36,146.62,11,0.716,1,731.5,10.2,42,1,0.4477,yellow
5,2.89,6.85,36.06,8,0.227,0,497.1,311.6,68,1,0.2596,yellow
3,1.72,0.0,0.0,1,0.372,0,754.7,195.7,32,0,0.1399,green
5,7.02,65.08,115.84,5,0.279,0,612.9,319.0,13,1,0.3009,yellow
6,7.88,58.55,154.8,2,0.89,1,579.9,318.2,81,1,0.4176,yellow
12,9.73,0.0,0.0,9,0.642,0,732.2,108.2,10,0,0.376,yellow
0,0.0,0.0,7.73,10,0.514,0,648.9,251.1,87,0,0.1748,green
9,4.44,0.0,0.0,6,0.348,0,341.2,234.5,57,0,0.2388,green
4,8.05,0.0,13.17,10,0.63,0,484.4,325.9,83,0,0.3633,yellow
2,6.16,0.0,0.0,8,0.69,1,203.9,402.5,0,0,0.2641,yellow
8,5.92,21.55,51.65,3,0.797,1,781.0,37.1,25,0,0.3621,yellow
16,9.48,0.36,46.81,5,0.952,1,363.0,435.6,12,1,0.5482,orange
1,2.14,0.0,38.5,11,0.144,0,297.6,89.8,65,1,0.2488,yellow
3,3.1,34.73,31.0,11,0.916,1,551.6,113.0,88,1,0.4755,yellow
5,5.14,0.04,44.97,0,0.0,0,419.9,72.1,1,0,0.077,green
6,8.69,0.0,56.05,10,0.643,0,752.9,157.0,70,1,0.4001,yellow
2,1.77,0.0,0.0,2,0.622,0,773.8,19.7,50,0,0.1578,green
11,3.19,0.0,0.0,10,0.329,0,691.6,88.7,84,0,0.3133,yellow
15,6.5,6.25,28.43,9,0.313,0,220.3,407.2,62,1,0.3989,yellow
10,9.08,0.0,0.0,7,0.653,0,302.9,192.1,75,0,0.3819,yellow
11,8.33,0.28,111.64,0,0.0,0,702.3,17.4,8,1,0.2473,yellow
6,7.91,4.05,12.61,10,0.161,0,312.3,223.8,2,1,0.3262,yellow
5,4.15,0.0,0.0,2,0.21,0,303.7,323.8,39,0,0.1446,green
10,4.34,0.0,21.08,8,0.349,0,374.6,304.7,77,1,0.3685,yellow
0,0.0,0.0,42.63,3,0.997,1,435.3,364.4,50,1,0.2352,green
2,9.68,0.26,106.82,1,0.126,0,493.3,265.7,28,1,0.1718,green
2,3.77,0.0,0.0,2,0.225,0,232.3,391.8,11,0,0.085,green
0,0.0,0.0,6.98,0,0.0,0,301.9,466.1,14,0,0.026,green
8,4.34,0.0,0.0,9,0.794,1,461.4,97.2,23,0,0.3505,yellow
14,4.5,0.0,0.0,8,0.659,0,269.6,199.8,80,0,0.4076,yellow
12,5.67,0.0,0.0,9,0.658,0,238.7,201.6,6,0,0.347,yellow
4,3.73,0.0,0.0,4,0.138,0,645.4,441.1,56,0,0.1683,green
16,3.6,0.0,0.0,11,0.631,0,410.5,386.8,43,0,0.393,yellow
14,4.75,0.0,0.0,2,0.045,0,629.5,382.8,20,0,0.2444,yellow
0,0.0,0.0,42.92,1,0.541,0,660.3,281.3,72,0,0.1152,green
13,8.75,0.0,0.0,0,0.0,0,763.5,31.2,4,0,0.2171,green
15,5.01,0.0,0.0,4,0.849,1,552.4,89.0,42,0,0.3893,yellow
16,5.95,0.0,0.0,8,0.751,1,727.2,334.6,81,0,0.4729,yellow
12,4.27,0.0,0.0,8,0.316,0,351.8,262.4,11,0,0.3042,yellow
13,7.57,0.0,0.0,5,0.888,1,489.5,413.5,34,0,0.4156,yellow
3,3.29,109.85,299.68,0,0.0,0,276.4,66.5,18,1,0.2398,green
2,7.4,0.0,0.0,1,0.178,0,781.2,183.5,37,0,0.1643,green
6,8.23,0.0,3.5,0,0.0,0,784.8,327.6,52,0,0.1541,green
7,9.7,3.77,6.1,0,0.0,0,791.1,125.3,57,1,0.2603,yellow
